,date,text,keywords,location,source,ngrams,spacy_location,spacy_location_no_ngram
211,2017-12-07 21:36:32+00:00,On Sunday (12/3) a water-main break was identified under both directions of I-694 in Oakdale. Crews are striving to complete water-main work by tomorrow and roadway work by Sunday (12/10). I-694 is currently closed from I-94 in Oakdale to Hwy 36 in Pine Springs. pic.twitter.com/Fjr7ieSAZK,,,twitter,(10 I) (10 I 694) (12 10) (12 10 I) (12 3) (12 3 water) (3 water) (3 water main) (36 Pine) (36 Pine Springs) (694 Oakdale) (694 Oakdale Crews) (694 currently) (694 currently closed) (94 Oakdale) (94 Oakdale Hwy) (Crews striving) (Crews striving complete) (Hwy 36) (Hwy 36 Pine) (I 694) (I 694 Oakdale) (I 694 currently) (I 94) (I 94 Oakdale) (Oakdale Crews) (Oakdale Crews striving) (Oakdale Hwy) (Oakdale Hwy 36) (On Sunday) (On Sunday 12) (Pine Springs) (Pine Springs pic) (Springs pic) (Springs pic twitter) (Sunday 12) (Sunday 12 10) (Sunday 12 3) (break identified) (break identified directions) (closed I) (closed I 94) (com Fjr7ieSAZK) (complete water) (complete water main) (currently closed) (currently closed I) (directions I) (directions I 694) (identified directions) (identified directions I) (main break) (main break identified) (main work) (main work tomorrow) (pic twitter) (pic twitter com) (roadway work) (roadway work Sunday) (striving complete) (striving complete water) (tomorrow roadway) (tomorrow roadway work) (twitter com) (twitter com Fjr7ieSAZK) (water main) (water main break) (water main work) (work Sunday) (work Sunday 12) (work tomorrow) (work tomorrow roadway) (text_combined) ,10 694 12 10 12 10 12 3 12 3 3 3 36 36 Pine Springs 694 694 Oakdale Crews 694 694 Oakdale Hwy 36 694 694 Oakdale 694 94 Oakdale Oakdale Crews Oakdale Crews Oakdale Hwy Oakdale Hwy 36 Sunday Sunday 12 Pine Springs Pine Springs Sunday 12 Sunday 12 10 Sunday 12 3 694 tomorrow Sunday tomorrow tomorrow Sunday Sunday 12 tomorrow tomorrow ,10 694 12 10 12 10 12 3 12 3 3 3 36 36 Pine Springs 694 694 Oakdale Crews 694 694 Oakdale Hwy 36 694 694 Oakdale 694 94 Oakdale Oakdale Crews Oakdale Crews Oakdale Hwy Oakdale Hwy 36 Sunday Sunday 12 Pine Springs Pine Springs Sunday 12 Sunday 12 10 Sunday 12 3 694 tomorrow Sunday tomorrow tomorrow Sunday Sunday 12 tomorrow tomorrow 
212,2017-08-17 15:02:59+00:00,I-94 Minneapolis: Broadway St ramp to EB I-94 closed because of crash. http:// bit.ly/2vTByca,,,twitter,(94 Minneapolis) (94 Minneapolis Broadway) (94 closed) (94 closed crash) (Broadway St) (Broadway St ramp) (EB I) (EB I 94) (I 94) (I 94 Minneapolis) (I 94 closed) (Minneapolis Broadway) (Minneapolis Broadway St) (St ramp) (St ramp EB) (bit ly) (bit ly 2vTByca) (closed crash) (closed crash http) (crash http) (crash http bit) (http bit) (http bit ly) (ly 2vTByca) (ramp EB) (ramp EB I) (text_combined) ,94 Minneapolis 94 Minneapolis Broadway 94 94 Broadway St Broadway St EB EB 94 94 94 Minneapolis 94 Minneapolis Broadway Minneapolis Broadway St EB 2vTByca 2vTByca EB EB ,94 Minneapolis 94 Minneapolis Broadway 94 94 Broadway St Broadway St EB EB 94 94 94 Minneapolis 94 Minneapolis Broadway Minneapolis Broadway St EB 2vTByca 2vTByca EB EB 
213,2017-08-10 14:13:06+00:00,Hwy 62 in Minnetonka: Right lane of bridge over Hwy 62 at Shady Oak Road is closed from 9 a.m. to 2 p.m. today. http:// bit.ly/2wwYaMt,,,twitter,(2 p) (2 p m) (62 Minnetonka) (62 Minnetonka Right) (62 Shady) (62 Shady Oak) (9 m) (9 m 2) (Hwy 62) (Hwy 62 Minnetonka) (Hwy 62 Shady) (Minnetonka Right) (Minnetonka Right lane) (Oak Road) (Oak Road closed) (Right lane) (Right lane bridge) (Road closed) (Road closed 9) (Shady Oak) (Shady Oak Road) (bit ly) (bit ly 2wwYaMt) (bridge Hwy) (bridge Hwy 62) (closed 9) (closed 9 m) (http bit) (http bit ly) (lane bridge) (lane bridge Hwy) (ly 2wwYaMt) (m 2) (m 2 p) (m today) (m today http) (p m) (p m today) (today http) (today http bit) (text_combined) ,2 2 62 Minnetonka 62 62 Shady Oak 9 9 2 Hwy 62 Minnetonka Minnetonka Right Minnetonka Right Oak Road Oak Road 9 Shady Oak Oak Road Hwy Hwy 62 9 9 2 2 ,2 2 62 Minnetonka 62 62 Shady Oak 9 9 2 Hwy 62 Minnetonka Minnetonka Right Minnetonka Right Oak Road Oak Road 9 Shady Oak Oak Road Hwy Hwy 62 9 9 2 2 
214,2017-07-11 19:57:19+00:00,Hwy 169 Plymouth: Ramp from Medicine Lake Road to SB 169 closed 7/12 thru mid-Aug. http:// ow.ly/nP5J30dy9ab,,,twitter,(12 mid) (12 mid Aug) (169 Plymouth) (169 Plymouth Ramp) (169 closed) (169 closed 7) (7 12) (7 12 mid) (Aug http) (Aug http ow) (Hwy 169) (Hwy 169 Plymouth) (Lake Road) (Lake Road SB) (Medicine Lake) (Medicine Lake Road) (Plymouth Ramp) (Plymouth Ramp Medicine) (Ramp Medicine) (Ramp Medicine Lake) (Road SB) (Road SB 169) (SB 169) (SB 169 closed) (closed 7) (closed 7 12) (http ow) (http ow ly) (ly nP5J30dy9ab) (mid Aug) (mid Aug http) (ow ly) (ow ly nP5J30dy9ab) (text_combined) ,12 12 169 Plymouth 169 Plymouth Ramp 169 169 7 7 12 7 12 169 Lake Road Lake Road SB Medicine Lake Road Plymouth Ramp Plymouth Ramp Medicine Ramp Medicine Ramp Medicine Lake 169 169 7 7 12 ,12 12 169 Plymouth 169 Plymouth Ramp 169 169 7 7 12 7 12 169 Lake Road Lake Road SB Medicine Lake Road Plymouth Ramp Plymouth Ramp Medicine Ramp Medicine Ramp Medicine Lake 169 169 7 7 12 
215,2017-06-05 14:40:25+00:00,I-94 in Minneapolis: Ramp from West Broadway Ave/Washington Ave to WB I-94 will be closed late June 5-12. http://www. dot.state.mn.us/metro/projects /i94brooklyncntr/ …,,,twitter,(12 http) (12 http www) (5 12) (5 12 http) (94 Minneapolis) (94 Minneapolis Ramp) (94 closed) (94 closed late) (Ave WB) (Ave WB I) (Ave Washington) (Ave Washington Ave) (Broadway Ave) (Broadway Ave Washington) (I 94) (I 94 Minneapolis) (I 94 closed) (June 5) (June 5 12) (Minneapolis Ramp) (Minneapolis Ramp West) (Ramp West) (Ramp West Broadway) (WB I) (WB I 94) (Washington Ave) (Washington Ave WB) (West Broadway) (West Broadway Ave) (closed late) (closed late June) (dot state) (dot state mn) (http www) (http www dot) (late June) (late June 5) (metro projects) (metro projects i94brooklyncntr) (mn metro) (mn metro projects) (projects i94brooklyncntr) (state mn) (state mn metro) (www dot) (www dot state) (text_combined) ,12 12 5 12 5 12 94 Minneapolis 94 Minneapolis Ramp 94 94 Ave Washington Broadway Ave Broadway Ave Washington 94 94 Minneapolis 94 June 5 June 5 12 Minneapolis Ramp Minneapolis Ramp West Ramp West Broadway WB WB 94 Washington Ave Washington Ave WB West Broadway West Broadway Ave late June late June late June 5 ,12 12 5 12 5 12 94 Minneapolis 94 Minneapolis Ramp 94 94 Ave Washington Broadway Ave Broadway Ave Washington 94 94 Minneapolis 94 June 5 June 5 12 Minneapolis Ramp Minneapolis Ramp West Ramp West Broadway WB WB 94 Washington Ave Washington Ave WB West Broadway West Broadway Ave late June late June late June 5 
216,2017-05-08 21:00:30+00:00,"NB Hwy 280, Lauderdale: Closed between Broadway Ave & I-35W daily from 9:30 am – 2 pm Tue 5-9 & Wed 5-10. http:// bit.ly/2qAM1pP",,,twitter,(10 http) (10 http bit) (2 pm) (2 pm Tue) (280 Lauderdale) (280 Lauderdale Closed) (30 2) (30 2 pm) (35W daily) (35W daily 9) (5 10) (5 10 http) (5 9) (5 9 Wed) (9 30) (9 30 2) (9 Wed) (9 Wed 5) (Ave I) (Ave I 35W) (Broadway Ave) (Broadway Ave I) (Closed Broadway) (Closed Broadway Ave) (Hwy 280) (Hwy 280 Lauderdale) (I 35W) (I 35W daily) (Lauderdale Closed) (Lauderdale Closed Broadway) (NB Hwy) (NB Hwy 280) (Tue 5) (Tue 5 9) (Wed 5) (Wed 5 10) (bit ly) (bit ly 2qAM1pP) (daily 9) (daily 9 30) (http bit) (http bit ly) (ly 2qAM1pP) (pm Tue) (pm Tue 5) (text_combined) ,10 10 2 pm 2 pm Tue 280 280 Lauderdale Closed 30 2 30 2 pm daily daily 9 5 10 5 10 5 9 5 9 9 30 9 30 2 9 9 5 Broadway Ave Broadway Ave I 280 daily Lauderdale Closed NB Hwy NB Hwy 280 5 9 5 5 10 daily 9 daily 9 30 2qAM1pP Tue ,10 10 2 pm 2 pm Tue 280 280 Lauderdale Closed 30 2 30 2 pm daily daily 9 5 10 5 10 5 9 5 9 9 30 9 30 2 9 9 5 Broadway Ave Broadway Ave I 280 daily Lauderdale Closed NB Hwy NB Hwy 280 5 9 5 5 10 daily 9 daily 9 30 2qAM1pP Tue 
217,2017-05-03 17:15:18+00:00,I-94 in SP: EB alt single lane closures Century-Mound Blvd closed Wed. 5/3 8 pm to 5 am Thu. 5/4 for road patching. http://www. dot.state.mn.us/metro/projects /i94stpaul/ …,,,twitter,(3 8) (3 8 pm) (4 road) (4 road patching) (5 3) (5 3 8) (5 4) (5 4 road) (5 Thu) (5 Thu 5) (8 pm) (8 pm 5) (94 SP) (94 SP EB) (Blvd closed) (Blvd closed Wed) (Century Mound) (Century Mound Blvd) (EB alt) (EB alt single) (I 94) (I 94 SP) (Mound Blvd) (Mound Blvd closed) (SP EB) (SP EB alt) (Thu 5) (Thu 5 4) (Wed 5) (Wed 5 3) (alt single) (alt single lane) (closed Wed) (closed Wed 5) (closures Century) (closures Century Mound) (dot state) (dot state mn) (http www) (http www dot) (lane closures) (lane closures Century) (metro projects) (metro projects i94stpaul) (mn metro) (mn metro projects) (patching http) (patching http www) (pm 5) (pm 5 Thu) (projects i94stpaul) (road patching) (road patching http) (single lane) (single lane closures) (state mn) (state mn metro) (www dot) (www dot state) (text_combined) ,3 3 8 pm 4 road 4 5 3 5 3 5 4 5 4 road 5 5 5 8 pm 8 pm 5 94 94 Blvd Blvd Century Mound Century Mound Blvd EB EB 94 94 Mound Blvd Mound Blvd SP EB SP EB 5 5 4 5 5 3 5 Century Century Mound Century 5 ,3 3 8 pm 4 road 4 5 3 5 3 5 4 5 4 road 5 5 5 8 pm 8 pm 5 94 94 Blvd Blvd Century Mound Century Mound Blvd EB EB 94 94 Mound Blvd Mound Blvd SP EB SP EB 5 5 4 5 5 3 5 Century Century Mound Century 5 
218,2017-05-02 23:04:43+00:00,I-94 in SP: WB right lane & all ramps Century Ave to Mound Blvd closed 5/2 9 pm to 5 am Wed. 5/3 for road patching. http://www. dot.state.mn.us/metro/projects /i94stpaul/ …,,,twitter,(2 9) (2 9 pm) (3 road) (3 road patching) (5 2) (5 2 9) (5 3) (5 3 road) (5 Wed) (5 Wed 5) (9 pm) (9 pm 5) (94 SP) (94 SP WB) (Ave Mound) (Ave Mound Blvd) (Blvd closed) (Blvd closed 5) (Century Ave) (Century Ave Mound) (I 94) (I 94 SP) (Mound Blvd) (Mound Blvd closed) (SP WB) (SP WB right) (WB right) (WB right lane) (Wed 5) (Wed 5 3) (closed 5) (closed 5 2) (dot state) (dot state mn) (http www) (http www dot) (lane ramps) (lane ramps Century) (metro projects) (metro projects i94stpaul) (mn metro) (mn metro projects) (patching http) (patching http www) (pm 5) (pm 5 Wed) (projects i94stpaul) (ramps Century) (ramps Century Ave) (right lane) (right lane ramps) (road patching) (road patching http) (state mn) (state mn metro) (www dot) (www dot state) (text_combined) ,2 9 2 9 pm 3 road 3 5 2 5 5 3 5 3 5 5 5 9 pm 9 pm 5 94 94 WB Ave Mound Blvd Blvd 5 Century Ave Century Ave Mound 94 94 Mound Blvd Mound Blvd WB WB 5 5 3 5 5 2 Century 5 Century Century Ave ,2 9 2 9 pm 3 road 3 5 2 5 5 3 5 3 5 5 5 9 pm 9 pm 5 94 94 WB Ave Mound Blvd Blvd 5 Century Ave Century Ave Mound 94 94 Mound Blvd Mound Blvd WB WB 5 5 3 5 5 2 Century 5 Century Century Ave 
219,2017-04-12 18:07:30+00:00,The roadway will be resurfaced. The lane needs to be closed before work/staging can begin. http:// Mndot.gov/metro/projects /hwy169hopkins/index.html …,,,twitter,(Mndot gov) (Mndot gov metro) (The lane) (The lane needs) (The roadway) (The roadway resurfaced) (begin http) (begin http Mndot) (closed work) (closed work staging) (gov metro) (gov metro projects) (http Mndot) (http Mndot gov) (hwy169hopkins index) (hwy169hopkins index html) (index html) (lane needs) (lane needs closed) (metro projects) (metro projects hwy169hopkins) (needs closed) (needs closed work) (projects hwy169hopkins) (projects hwy169hopkins index) (resurfaced The) (resurfaced The lane) (roadway resurfaced) (roadway resurfaced The) (staging begin) (staging begin http) (work staging) (work staging begin) (text_combined) ,Mndot Mndot Mndot Mndot Mndot ,Mndot Mndot Mndot Mndot Mndot 
220,2017-02-09 21:11:27+00:00,"Hwy 280, Lauderdale: NB left lane and turn lane closed at Broadway St. tomorrow (2/10) from 9 to 11. http:// bit.ly/2krGQlO",,,twitter,(10 9) (10 9 11) (11 http) (11 http bit) (2 10) (2 10 9) (280 Lauderdale) (280 Lauderdale NB) (9 11) (9 11 http) (Broadway St) (Broadway St tomorrow) (Hwy 280) (Hwy 280 Lauderdale) (Lauderdale NB) (Lauderdale NB left) (NB left) (NB left lane) (St tomorrow) (St tomorrow 2) (bit ly) (bit ly 2krGQlO) (closed Broadway) (closed Broadway St) (http bit) (http bit ly) (lane closed) (lane closed Broadway) (lane turn) (lane turn lane) (left lane) (left lane turn) (ly 2krGQlO) (tomorrow 2) (tomorrow 2 10) (turn lane) (turn lane closed) (text_combined) ,10 9 10 9 11 11 11 2 10 2 280 280 Lauderdale NB 9 11 9 11 Broadway St Broadway tomorrow Hwy 280 Lauderdale NB Lauderdale NB tomorrow tomorrow 2 Broadway Broadway St Broadway tomorrow 2 tomorrow 2 10 ,10 9 10 9 11 11 11 2 10 2 280 280 Lauderdale NB 9 11 9 11 Broadway St Broadway tomorrow Hwy 280 Lauderdale NB Lauderdale NB tomorrow tomorrow 2 Broadway Broadway St Broadway tomorrow 2 tomorrow 2 10 
221,2016-09-23 18:37:20+00:00,Several roads remain closed due to flooding. Weekend traffic impacts: (metro http:// ow.ly/JzFm304vwHS ) (statewide: http:// ow.ly/RXbS304vwLs ) pic.twitter.com/PlpOhOjGke,,,twitter,(JzFm304vwHS statewide) (JzFm304vwHS statewide http) (RXbS304vwLs pic) (RXbS304vwLs pic twitter) (Several roads) (Several roads remain) (Weekend traffic) (Weekend traffic impacts) (closed flooding) (closed flooding Weekend) (com PlpOhOjGke) (flooding Weekend) (flooding Weekend traffic) (http ow) (http ow ly) (impacts metro) (impacts metro http) (ly JzFm304vwHS) (ly JzFm304vwHS statewide) (ly RXbS304vwLs) (ly RXbS304vwLs pic) (metro http) (metro http ow) (ow ly) (ow ly JzFm304vwHS) (ow ly RXbS304vwLs) (pic twitter) (pic twitter com) (remain closed) (remain closed flooding) (roads remain) (roads remain closed) (statewide http) (statewide http ow) (traffic impacts) (traffic impacts metro) (twitter com) (twitter com PlpOhOjGke) (text_combined) ,Weekend Weekend Weekend Weekend Weekend JzFm304vwHS RXbS304vwLs RXbS304vwLs PlpOhOjGke ,Weekend Weekend Weekend Weekend Weekend JzFm304vwHS RXbS304vwLs RXbS304vwLs PlpOhOjGke 
222,2016-09-08 18:52:20+00:00,"Hwy 280, Roseville: NB closed from Broadway Ave to I-35W tonight at 10 pm thru 2 am tomorrow. Use detour/alt route. http:// bit.ly/2bUXZ2a",,,twitter,(10 pm) (10 pm 2) (2 tomorrow) (2 tomorrow Use) (280 Roseville) (280 Roseville NB) (35W tonight) (35W tonight 10) (Ave I) (Ave I 35W) (Broadway Ave) (Broadway Ave I) (Hwy 280) (Hwy 280 Roseville) (I 35W) (I 35W tonight) (NB closed) (NB closed Broadway) (Roseville NB) (Roseville NB closed) (Use detour) (Use detour alt) (alt route) (alt route http) (bit ly) (bit ly 2bUXZ2a) (closed Broadway) (closed Broadway Ave) (detour alt) (detour alt route) (http bit) (http bit ly) (ly 2bUXZ2a) (pm 2) (pm 2 tomorrow) (route http) (route http bit) (tomorrow Use) (tomorrow Use detour) (tonight 10) (tonight 10 pm) (text_combined) ,10 pm 10 pm 2 2 tomorrow 2 tomorrow Use 280 Roseville 280 Roseville NB tonight 10 Broadway Ave Broadway Ave I) 280 280 Roseville tonight Broadway Roseville NB Roseville NB 2bUXZ2a Broadway Broadway Ave 2bUXZ2a tomorrow tomorrow tonight tonight 10 pm ,10 pm 10 pm 2 2 tomorrow 2 tomorrow Use 280 Roseville 280 Roseville NB tonight 10 Broadway Ave Broadway Ave I) 280 280 Roseville tonight Broadway Roseville NB Roseville NB 2bUXZ2a Broadway Broadway Ave 2bUXZ2a tomorrow tomorrow tonight tonight 10 pm 
223,2016-09-08 13:45:32+00:00,I-94 in Maple Grove: WB left lane closed at Weaver Lake Road today from 9am-2pm. http:// bit.ly/2ctq4yP,,,twitter,(2pm http) (2pm http bit) (94 Maple) (94 Maple Grove) (9am 2pm) (9am 2pm http) (Grove WB) (Grove WB left) (I 94) (I 94 Maple) (Lake Road) (Lake Road today) (Maple Grove) (Maple Grove WB) (Road today) (Road today 9am) (WB left) (WB left lane) (Weaver Lake) (Weaver Lake Road) (bit ly) (bit ly 2ctq4yP) (closed Weaver) (closed Weaver Lake) (http bit) (http bit ly) (lane closed) (lane closed Weaver) (left lane) (left lane closed) (ly 2ctq4yP) (today 9am) (today 9am 2pm) (text_combined) ,2pm 2pm Maple Grove 9am 2pm 9am 2pm WB WB 94 Lake Road Lake Road today today 9am WB WB Weaver Lake Weaver Lake Road 2ctq4yP Weaver Weaver Lake Weaver 2ctq4yP 9am 9am 2pm ,2pm 2pm Maple Grove 9am 2pm 9am 2pm WB WB 94 Lake Road Lake Road today today 9am WB WB Weaver Lake Weaver Lake Road 2ctq4yP Weaver Weaver Lake Weaver 2ctq4yP 9am 9am 2pm 
224,2016-07-11 12:42:15+00:00,Hwy 212 near Norwood Young America: Left lane closed EB between Co Rd 31 and Railroad St. today from 9am-1pm,,,twitter,(212 near) (212 near Norwood) (31 Railroad) (31 Railroad St) (9am 1pm) (America Left) (America Left lane) (Co Rd) (Co Rd 31) (EB Co) (EB Co Rd) (Hwy 212) (Hwy 212 near) (Left lane) (Left lane closed) (Norwood Young) (Norwood Young America) (Railroad St) (Railroad St today) (Rd 31) (Rd 31 Railroad) (St today) (St today 9am) (Young America) (Young America Left) (closed EB) (closed EB Co) (lane closed) (lane closed EB) (near Norwood) (near Norwood Young) (today 9am) (today 9am 1pm) (text_combined) ,212 212 Norwood 31 31 9am 1pm America Left America EB Co EB Co Rd Hwy 212 Hwy 212 Norwood Young Norwood Young America Railroad St Railroad St today 31 EB EB Co EB Norwood Norwood Young 9am 9am 1pm ,212 212 Norwood 31 31 9am 1pm America Left America EB Co EB Co Rd Hwy 212 Hwy 212 Norwood Young Norwood Young America Railroad St Railroad St today 31 EB EB Co EB Norwood Norwood Young 9am 9am 1pm 
225,2016-06-20 18:57:38+00:00,Hwy 1 railroad crossing in Warren closed for track repair. http:// bit.ly/28JrAu0,,,twitter,(1 railroad) (1 railroad crossing) (Hwy 1) (Hwy 1 railroad) (Warren closed) (Warren closed track) (bit ly) (bit ly 28JrAu0) (closed track) (closed track repair) (crossing Warren) (crossing Warren closed) (http bit) (http bit ly) (ly 28JrAu0) (railroad crossing) (railroad crossing Warren) (repair http) (repair http bit) (track repair) (track repair http) (text_combined) ,1 1 1 1 Warren Warren 28JrAu0 Warren Warren 28JrAu0 Warren ,1 1 1 1 Warren Warren 28JrAu0 Warren Warren 28JrAu0 Warren 
226,2016-05-25 18:54:56+00:00,Crow Wing County Road 11 now closed as work begins on new Hwy 371 interchange in Pequot Lakes. http:// bit.ly/1Rr5A5t,,,twitter,(11 closed) (11 closed work) (371 interchange) (371 interchange Pequot) (County Road) (County Road 11) (Crow Wing) (Crow Wing County) (Hwy 371) (Hwy 371 interchange) (Lakes http) (Lakes http bit) (Pequot Lakes) (Pequot Lakes http) (Road 11) (Road 11 closed) (Wing County) (Wing County Road) (begins new) (begins new Hwy) (bit ly) (bit ly 1Rr5A5t) (closed work) (closed work begins) (http bit) (http bit ly) (interchange Pequot) (interchange Pequot Lakes) (ly 1Rr5A5t) (new Hwy) (new Hwy 371) (work begins) (work begins new) (text_combined) ,11 11 371 371 County Road County Road 11 Crow Wing Crow Wing County 371 371 Lakes Lakes Pequot Lakes Pequot Lakes 11 11 Wing County Wing County Road Hwy Pequot Lakes Hwy 371 ,11 11 371 371 County Road County Road 11 Crow Wing Crow Wing County 371 371 Lakes Lakes Pequot Lakes Pequot Lakes 11 11 Wing County Wing County Road Hwy Pequot Lakes Hwy 371 
227,2016-04-22 21:06:59+00:00,Audubon Road at Hwy 5 in Chanhassen closed in both directions until further notice. http:// ow.ly/4n09m9 pic.twitter.com/3nPRGGFZXa,,,twitter,(4n09m9 pic) (4n09m9 pic twitter) (5 Chanhassen) (5 Chanhassen closed) (Audubon Road) (Audubon Road Hwy) (Chanhassen closed) (Chanhassen closed directions) (Hwy 5) (Hwy 5 Chanhassen) (Road Hwy) (Road Hwy 5) (closed directions) (closed directions notice) (com 3nPRGGFZXa) (directions notice) (directions notice http) (http ow) (http ow ly) (ly 4n09m9) (ly 4n09m9 pic) (notice http) (notice http ow) (ow ly) (ow ly 4n09m9) (pic twitter) (pic twitter com) (twitter com) (twitter com 3nPRGGFZXa) (text_combined) ,4n09m9 4n09m9 5 Chanhassen 5 Chanhassen Audubon Road Audubon Road Hwy Chanhassen Chanhassen Hwy 5) Chanhassen Road Hwy Road Hwy 4n09m9 4n09m9 ,4n09m9 4n09m9 5 Chanhassen 5 Chanhassen Audubon Road Audubon Road Hwy Chanhassen Chanhassen Hwy 5) Chanhassen Road Hwy Road Hwy 4n09m9 4n09m9 
228,2016-04-10 20:35:11+00:00,"Hwy 252, Brklyn Pk: NB left lane closed 73rd to Hwy 610. 8:30 am to 2 pm Monday, 4-11 for cleanup. Watch for workers along the roadway.",,,twitter,(11 cleanup) (11 cleanup Watch) (2 pm) (2 pm Monday) (252 Brklyn) (252 Brklyn Pk) (30 2) (30 2 pm) (4 11) (4 11 cleanup) (610 8) (610 8 30) (73rd Hwy) (73rd Hwy 610) (8 30) (8 30 2) (Brklyn Pk) (Brklyn Pk NB) (Hwy 252) (Hwy 252 Brklyn) (Hwy 610) (Hwy 610 8) (Monday 4) (Monday 4 11) (NB left) (NB left lane) (Pk NB) (Pk NB left) (Watch workers) (Watch workers roadway) (cleanup Watch) (cleanup Watch workers) (closed 73rd) (closed 73rd Hwy) (lane closed) (lane closed 73rd) (left lane) (left lane closed) (pm Monday) (pm Monday 4) (workers roadway) (text_combined) ,11 11 Watch 2 pm 2 pm Monday 252 252 Brklyn Pk 30 2 30 2 pm 4 11 4 11 610 610 73rd 73rd 8 30 8 30 Brklyn Pk Brklyn Pk NB 252 252 610 610 Monday 4 Monday 4 11 Pk NB Pk NB Watch Watch 73rd 73rd Hwy 73rd Monday Monday 4 ,11 11 Watch 2 pm 2 pm Monday 252 252 Brklyn Pk 30 2 30 2 pm 4 11 4 11 610 610 73rd 73rd 8 30 8 30 Brklyn Pk Brklyn Pk NB 252 252 610 610 Monday 4 Monday 4 11 Pk NB Pk NB Watch Watch 73rd 73rd Hwy 73rd Monday Monday 4 
